landscape=[0.693147182465,0.336459487677,0.32666733861,0.223760187626,0.206186458468,0.287299215794,0.532759845257,0.363360971212,0.461613893509,0.583931922913,0.526461303234,0.219589516521,0.243029892445,0.452871710062,0.451638579369,0.434395432472,0.465643525124,0.378777235746,0.320939332247,0.446209043264,0.385201781988,0.484504371881,0.438927441835,0.295728296041,0.370559543371,0.307826787233,0.530930697918,0.312148183584,0.379326194525,0.453166246414,0.44673538208]
wildlife=[0.693147182465,0.245364949107,0.226713061333,0.190817117691,0.410365015268,0.0815272852778,0.279740959406,0.518245697021,0.539337217808,0.295058399439,0.422178596258,0.182844951749,0.187788069248,0.0629442706704,0.280228942633,0.0527371056378,0.421266078949,0.185974165797,0.18571524322,0.0449821911752,0.172506868839,0.284605145454,0.0470627509058,0.177343249321,0.0443648509681,0.182004094124,0.307401269674,0.296361416578,0.442039459944,0.301335006952,0.17188437283]
travel=[0.693147182465,0.406363159418,0.374320536852,0.549905121326,0.217951178551,0.282488316298,0.293760865927,0.285602778196,0.183347821236,0.180604815483,0.403092235327,0.282606810331,0.281821012497,0.294937193394,0.284863084555,0.182403638959,0.285726577044,0.0840611681342,0.39220187068,0.398137807846,0.262855827808,0.509547710419,0.106406979263,0.205962896347,0.101710669696,0.286118596792,0.385484308004,0.21206779778,0.213360488415,0.377784341574,0.214506074786]
vacation=[0.693147182465,0.327736377716,0.30008623004,0.175159275532,0.197697997093,0.282645970583,0.174511432648,0.179243400693,0.0413350276649,0.159883618355,0.0422092042863,0.306209117174,0.0427677743137,0.0405967086554,0.038648147136,0.0356785282493,0.178745493293,0.0387687943876,0.0468978285789,0.30060338974,0.0402224995196,0.0364126451313,0.0364878065884,0.171651020646,0.0420403070748,0.0475379861891,0.0407526083291,0.316125422716,0.0457699783146,0.188264787197,0.0531772784889]
sunrise=[0.693147182465,0.293863803148,0.117375768721,0.201525330544,0.0671187415719,0.529141008854,0.177187025547,0.285394310951,0.162339925766,0.0465309433639,0.442792415619,0.0413461141288,0.0397914126515,0.596977412701,0.197702839971,0.40931764245,0.0397976562381,0.037911798805,0.0420417897403,0.0339321531355,0.0351471453905,0.0323763638735,0.0295003000647,0.167052283883,0.033319413662,0.455906122923,0.312415748835,0.039033383131,0.298818171024,0.161309957504,0.425019264221]
sunset=[0.693147182465,0.467039197683,0.449818611145,0.231110826135,0.296056956053,0.727557718754,0.224827215075,0.21355496347,0.215389892459,0.572707116604,0.471970051527,0.211838081479,0.213141560555,0.573185503483,0.223453685641,0.447497010231,0.27709171176,0.712748765945,0.217271968722,0.217692673206,0.376808673143,0.378331929445,0.475562602282,0.236735090613,0.456747293472,0.392003655434,0.246282473207,0.527216553688,0.519262254238,0.381922245026,0.363921135664]
night=[0.693147182465,0.419916152954,0.514696061611,0.134243786335,0.303717523813,0.204105183482,0.548420369625,0.362396270037,0.115012764931,0.38435408473,0.187883153558,0.190828084946,0.204013451934,0.204150155187,0.104745306075,0.289969414473,0.396011978388,0.184459879994,0.299573391676,0.48548451066,0.183618798852,0.178681015968,0.293009877205,0.298636198044,0.293995946646,0.282905489206,0.186282858253,0.197128340602,0.0879486873746,0.28546372056,0.300603896379]
art=[0.693147182465,0.379302829504,0.503662645817,0.446163803339,0.645703613758,0.130429401994,0.712207794189,0.284154742956,0.449977636337,0.29595246911,0.115230105817,0.377292901278,0.612135708332,0.206395164132,0.46118927002,0.631440401077,0.270983934402,0.287364691496,0.572723090649,0.296269059181,0.371607154608,0.0859714969993,0.382291465998,0.400322824717,0.385031372309,0.112866163254,0.378968238831,0.361746042967,0.36628010869,0.191575810313,0.372884631157]
architecture=[0.693147182465,0.465001732111,0.232910051942,0.626140356064,0.212471425533,0.200467512012,0.212803289294,0.397139281034,0.283248066902,0.368765443563,0.375019878149,0.476450562477,0.371789902449,0.119355224073,0.203395783901,0.390612512827,0.135309949517,0.357776731253,0.293031573296,0.464356780052,0.358099490404,0.374016433954,0.295667678118,0.28696334362,0.659527897835,0.372034877539,0.120019674301,0.474121719599,0.109884858131,0.187500715256,0.660634577274]
urban=[0.693147182465,0.301197201014,0.212416648865,0.0999001935124,0.191480651498,0.179541692138,0.180150032043,0.412473589182,0.191876366735,0.388066977262,0.168020561337,0.285871982574,0.310791820288,0.298205673695,0.173370778561,0.52633279562,0.297832161188,0.179278448224,0.313900828362,0.40973725915,0.275665789843,0.299217015505,0.172288790345,0.289675265551,0.405132561922,0.292885243893,0.0647289678454,0.171835586429,0.0602201409638,0.0645174011588,0.279934972525]
abandoned=[0.693147182465,0.228215053678,0.206335186958,0.0792292281985,0.0596740432084,0.0573821179569,0.0545135401189,0.173922196031,0.160008236766,0.0425697602332,0.296248555183,0.037316929549,0.180703282356,0.178750023246,0.175472840667,0.035538431257,0.178222849965,0.183315098286,0.182810842991,0.311760783195,0.033966511488,0.176306530833,0.167772874236,0.0332562848926,0.161637708545,0.174324914813,0.334115356207,0.0304096024483,0.0281840320677,0.0270267073065,0.0263951774687]
beautiful=[0.693147182465,0.296031504869,0.135708734393,0.192073941231,0.496089607477,0.0807577520609,0.0749942958355,0.070538379252,0.275096982718,0.0682002082467,0.180408239365,0.175149664283,0.0637056529522,0.178340494633,0.0623034238815,0.174884483218,0.0718399360776,0.396210819483,0.289564043283,0.0542655587196,0.178004100919,0.410748958588,0.411586433649,0.186562895775,0.431136727333,0.285888671875,0.296149164438,0.294590681791,0.394046753645,0.507543742657,0.176675155759]
cute=[0.693147182465,0.249950483441,0.12876842916,0.191195502877,0.179580196738,0.0709673687816,0.184467792511,0.054963875562,0.169421195984,0.0477030575275,0.170153200626,0.285660862923,0.416171193123,0.180306971073,0.17615108192,0.0397881828249,0.183560490608,0.309814482927,0.0451595298946,0.0395471118391,0.477572470903,0.169264182448,0.288667291403,0.30760756135,0.177186533809,0.176407143474,0.162131011486,0.0530416183174,0.296623855829,0.532043337822,0.0539742857218]
love=[0.693147182465,0.339077949524,0.354391425848,0.100440762937,0.181359305978,0.185295775533,0.285348445177,0.0557958073914,0.187368094921,0.451280117035,0.427143663168,0.176807001233,0.291865944862,0.0506751202047,0.0458435714245,0.306153565645,0.0445176064968,0.0415954142809,0.0424982756376,0.177114769816,0.189653560519,0.16552631557,0.0416857153177,0.184945061803,0.0435608588159,0.29796475172,0.17302493751,0.174112513661,0.417220622301,0.17501835525,0.0512633733451]
beauty=[0.693147182465,0.345756858587,0.12329826504,0.188318327069,0.386712521315,0.424944370985,0.322506427765,0.0485609285533,0.177239760756,0.278316676617,0.0451154112816,0.180014297366,0.0484617985785,0.191454589367,0.0378626585007,0.036718968302,0.0374092385173,0.168412029743,0.0408978015184,0.314052581787,0.188433051109,0.321662098169,0.310863643885,0.334376454353,0.157051458955,0.0347420684993,0.176249265671,0.0380323044956,0.0318942330778,0.0338111668825,0.0360153801739]
summer=[0.693147182465,0.301617652178,0.302867442369,0.201194226742,0.274456232786,0.181703865528,0.17673151195,0.186391666532,0.0601371191442,0.166538476944,0.28188303113,0.0695068538189,0.0721013471484,0.0743698179722,0.170617341995,0.180708691478,0.164975106716,0.0678881779313,0.18879173696,0.176439717412,0.18211568892,0.193170055747,0.287527292967,0.378870993853,0.42280498147,0.286913901567,0.409559100866,0.290475279093,0.182609274983,0.28525185585,0.281655758619]
autumn=[0.693147182465,0.413248807192,0.397567033768,0.635520458221,0.368747383356,0.391955465078,0.28555226326,0.590052247047,0.380530595779,0.109672941267,0.185819938779,0.395025134087,0.496517270803,0.487281113863,0.564480364323,0.188267886639,0.2856336236,0.292189270258,0.476170867682,0.483659476042,0.184870526195,0.185395479202,0.184760197997,0.287141293287,0.183012619615,0.277927398682,0.477108478546,0.272393107414,0.368471264839,0.197663366795,0.300135493279]
winter=[0.693147182465,0.415865659714,0.150025069714,0.293444544077,0.0819500535727,0.174866557121,0.285594671965,0.0725122317672,0.303841918707,0.382072091103,0.288574546576,0.486475944519,0.080800563097,0.280585467815,0.53132301569,0.525302052498,0.191353276372,0.170869767666,0.521821558475,0.0603054128587,0.181159749627,0.304577022791,0.185361668468,0.386098951101,0.17574775219,0.291280537844,0.169699013233,0.404300004244,0.291448891163,0.28210863471,0.177244976163]
spring=[0.693147182465,0.301748603582,0.141406938434,0.0957013592124,0.0696891471744,0.0607056617737,0.061218470335,0.0552221052349,0.162714198232,0.174296692014,0.0507165379822,0.18054497242,0.183096662164,0.0637213587761,0.0610252730548,0.0596714913845,0.177688345313,0.0579267144203,0.288848251104,0.180728420615,0.184818312526,0.383112698793,0.0577565543354,0.174946889281,0.437521785498,0.175935745239,0.182965949178,0.31011095643,0.0477933287621,0.0479267574847,0.0482125468552]
landscape=[0.875541666667,0.721458333333,0.562041666667,0.635666666667,0.714375,0.677375]
wildlife=[0.90225,0.749833333333,0.639083333333,0.703708333333,0.678833333333,0.686]
travel=[0.920708333333,0.823666666667,0.777208333333,0.778541666667,0.729583333333,0.758208333333]
vacation=[0.957166666667,0.792625,0.730375,0.668208333333,0.591458333333,0.501541666667]
sunrise=[0.962625,0.809791666667,0.747583333333,0.616791666667,0.640291666667,0.680375]
sunset=[0.884083333333,0.628333333333,0.6455,0.693375,0.527166666667,0.469333333333]
night=[0.912375,0.832875,0.819208333333,0.829916666667,0.807041666667,0.815416666667]
art=[0.901875,0.726833333333,0.679625,0.613,0.521125,0.484208333333]
architecture=[0.884458333333,0.78425,0.74,0.713916666667,0.679375,0.690416666667]
urban=[0.937708333333,0.837458333333,0.712083333333,0.671125,0.735708333333,0.729625]
abandoned=[0.969875,0.877916666667,0.800625,0.730458333333,0.601333333333,0.634791666667]
beautiful=[0.933375,0.816458333333,0.805208333333,0.791541666667,0.815333333333,0.825958333333]
cute=[0.951708333333,0.839333333333,0.788666666667,0.811333333333,0.800208333333,0.798208333333]
love=[0.960666666667,0.8525,0.857666666667,0.783416666667,0.768166666667,0.832791666667]
beauty=[0.967458333333,0.826916666667,0.809041666667,0.829583333333,0.844416666667,0.803083333333]
summer=[0.937125,0.716958333333,0.750958333333,0.785833333333,0.84575,0.836083333333]
autumn=[0.916666666667,0.752666666667,0.738416666667,0.637291666667,0.562541666667,0.631]
winter=[0.937541666667,0.799375,0.63375,0.562666666667,0.532666666667,0.626666666667]
spring=[0.963,0.798583333333,0.686541666667,0.69825,0.644458333333,0.679166666667]
landscape=[0.0,0.202464202464,0.391522029372,0.342780926976,0.203412512546,0.276447105788]
wildlife=[0.0,0.155716723549,0.345477925418,0.277611940299,0.264554794521,0.256268593285]
travel=[0.0,0.121761658031,0.11082070047,0.172126885075,0.216371220021,0.172071129707]
vacation=[0.0,0.206532180596,0.300678952473,0.263513513514,0.41142303969,0.466216216216]
sunrise=[0.0,0.171171171171,0.236547085202,0.432279909707,0.334451901566,0.280583613917]
sunset=[0.0,0.346733668342,0.277658045977,0.199426111908,0.463362068966,0.512212643678]
night=[0.0,0.0873508353222,0.132507149666,0.0975261655566,0.133715377268,0.0861494526416]
art=[0.0,0.246587030717,0.257130693912,0.32866836302,0.470512820513,0.528837998304]
architecture=[0.0,0.150650289017,0.183651422398,0.253612716763,0.315107913669,0.240780911063]
urban=[0.0,0.101003344482,0.255548083389,0.354624085163,0.224696356275,0.264490339773]
abandoned=[0.0,0.0703653585927,0.18306010929,0.184426229508,0.477672530447,0.309917355372]
beautiful=[0.0,0.106172839506,0.126479750779,0.192666252331,0.147113594041,0.175776397516]
cute=[0.0,0.125544899738,0.17264957265,0.16447944007,0.150814053128,0.186188811189]
love=[0.0,0.15376344086,0.120597652081,0.168443496802,0.232508073197,0.11889596603]
beauty=[0.0,0.107868020305,0.132315521628,0.172193877551,0.108280254777,0.132575757576]
summer=[0.0,0.266489007328,0.191108161911,0.159759358289,0.110669317429,0.0846102598268]
autumn=[0.0,0.216,0.208167330677,0.355677838919,0.427568922306,0.388334995015]
winter=[0.0,0.219168900804,0.417611741161,0.436534586971,0.453342157512,0.37069547603]
spring=[0.0,0.220636663008,0.344206974128,0.274033149171,0.288097886541,0.284916201117]
landscape=[nan,0.124132298898,0.118953452997,0.131777977182,0.11963793782,0.129864041256]
wildlife=[nan,0.0831435079727,0.10149855182,0.107284113382,0.0935230024213,0.0943809672875]
travel=[nan,0.0847763347763,0.0549507516848,0.0816477553034,0.0768233987412,0.0723235876017]
vacation=[nan,0.0492441594137,0.0511551155116,0.0365315134484,0.0441696113074,0.0406121247793]
sunrise=[nan,0.038181361467,0.0377594846099,0.0421945576732,0.0358642197433,0.0343406593407]
sunset=[nan,0.119761963799,0.106327372765,0.0978356501848,0.11575735822,0.111371446423]
night=[nan,0.0801928133216,0.0993922059349,0.0857740585774,0.0904100742654,0.0672612411743]
art=[nan,0.107675111773,0.0922419059255,0.091391509434,0.0969616908851,0.0996404314822]
architecture=[nan,0.128545006165,0.113763105064,0.127589967285,0.131393430328,0.111074049366]
urban=[nan,0.0557607090103,0.0614588387514,0.0714860515021,0.0602496833725,0.0686613628502]
abandoned=[nan,0.0226579520697,0.0310113399676,0.0224737805893,0.0370214997378,0.0265048886795]
beautiful=[nan,0.0549696388623,0.0584004602992,0.0772296960638,0.0719271623672,0.0903287583786]
cute=[nan,0.048048048048,0.0469112865769,0.0499867056634,0.0442211055276,0.0516363636364]
love=[nan,0.0493784530387,0.0417744916821,0.034527972028,0.0426287744227,0.0339908952959]
beauty=[nan,0.0240384615385,0.0259675405743,0.0377516778523,0.027252324463,0.0253378378378]
summer=[nan,0.0656598818122,0.0570749108205,0.0579815623484,0.0660862683023,0.0472646073688]
autumn=[nan,0.09,0.0818644731688,0.0874753937008,0.0835455435847,0.0926498572788]
winter=[nan,0.0822227809907,0.0732763666159,0.0630639371301,0.0618510158014,0.0640083945435]
spring=[nan,0.0464739884393,0.0422301959702,0.036294453388,0.0317713444553,0.0348598769651]
Balanced
landscape=[0.5,0.499074650168,0.488943265686,0.510136237499,0.495238215723,0.505614235947]
wildlife=[0.5,0.484927996056,0.508087649652,0.513730929743,0.494029612918,0.494489911739]
travel=[0.5,0.503404616963,0.472873111135,0.501744920999,0.49526558465,0.490508581876]
vacation=[0.5,0.51286581154,0.52517077059,0.474989643014,0.50548946211,0.484675779246]
sunrise=[0.5,0.502749829269,0.501928553852,0.528072117179,0.493288445373,0.488186566576]
sunset=[0.5,0.506024513062,0.485713449836,0.478861651089,0.499450642326,0.487959640089]
night=[0.5,0.495763981916,0.508747411013,0.498872681828,0.502560235882,0.485766173419]
art=[0.5,0.512700608081,0.491296860512,0.486323831265,0.498552809148,0.504091857483]
architecture=[0.5,0.508751105323,0.498224429571,0.513769432986,0.521102495949,0.494884191992]
urban=[0.5,0.493692074374,0.498892950769,0.523447082809,0.497018219882,0.512573184465]
abandoned=[0.5,0.486968930962,0.501556700682,0.46603123406,0.541467278507,0.47742151175]
beautiful=[0.5,0.487022970245,0.490165528437,0.513621322316,0.505264331971,0.524243714613]
cute=[0.5,0.500351761119,0.496443051765,0.504079856536,0.492106540425,0.50751512663]
love=[0.5,0.517215487227,0.504104922385,0.488436473923,0.511122052723,0.490426385305]
beauty=[0.5,0.479597460092,0.482135188229,0.51198856524,0.488794445717,0.479270470997]
summer=[0.5,0.506749992797,0.48978784257,0.493606127776,0.502869228098,0.485413712517]
autumn=[0.5,0.508727272727,0.497499452898,0.509278399483,0.501173690873,0.520733833781]
winter=[0.5,0.528502168547,0.532880356159,0.503772157774,0.495669255642,0.507098259796]
spring=[0.5,0.521011735289,0.521958534444,0.494453249191,0.473212182957,0.489677317178]
