landscape=[0.693147182465,0.398552060127,0.279476672411,0.184555098414,0.214968934655,0.392059415579,0.759508132935,0.366562277079,0.463163942099,0.553560554981,0.526482105255,0.29233148694,0.228316470981,0.451180547476,0.477220773697,0.471168875694,0.465626388788,0.3902310431,0.321500837803,0.468711614609,0.407176494598,0.464899152517,0.475625663996,0.333673715591,0.378010511398,0.302417725325,0.559064149857,0.278668284416,0.380263894796,0.477980136871,0.47603905201,0.376594305038,0.304813712835,0.312931269407,0.305184096098,0.382006138563]
wildlife=[0.693147182465,0.330547958612,0.179034993052,0.200485408306,0.860517442226,0.00177969096694,0.428753614426,0.696728229523,0.442249923944,0.346143841743,0.385202020407,0.214254021645,0.175784632564,0.03080441989,0.303689390421,0.0226921904832,0.529040277004,0.194835603237,0.168123960495,0.0554932542145,0.172643899918,0.280817717314,0.10190615803,0.180746793747,0.0692589506507,0.163222402334,0.299890071154,0.323474913836,0.476394504309,0.310729652643,0.186371609569,0.443009853363,0.447358518839,0.176778063178,0.183873549104,0.385195344687]
travel=[0.693147182465,0.461453080177,0.420896619558,0.962441384792,0.245330616832,0.452537029982,0.365147829056,0.2875225842,0.252748012543,0.332802921534,0.420385509729,0.317927747965,0.311080634594,0.308520257473,0.350471764803,0.175581470132,0.279980033636,0.0453655868769,0.370575577021,0.394474416971,0.285323262215,0.45122423768,0.159747883677,0.223308742046,0.117627613246,0.302136152983,0.408608913422,0.173776805401,0.174298033118,0.395041942596,0.180230617523,0.283130019903,0.105865560472,0.478069543839,0.293753951788,0.23737822473]
vacation=[0.693147182465,0.405658453703,0.287093788385,0.234440281987,0.286217957735,0.518931567669,0.258948534727,0.192190632224,0.0596398748457,0.199568197131,0.130783230066,0.289194852114,0.0392558015883,0.0145726362243,0.0090173939243,0.0102521367371,0.218569710851,0.00976507272571,0.0228736773133,0.301537781954,0.0438746251166,0.0572765171528,0.0645939186215,0.179025515914,0.0453292317688,0.0417883992195,0.0302507728338,0.335267454386,0.0235627740622,0.182337060571,0.0260606948286,0.0274726320058,0.0400567948818,0.402738332748,0.297922343016,0.403343677521]
sunrise=[0.693147182465,0.35973751545,0.0478945486248,0.223635300994,0.00136446824763,1.19346225262,0.248263537884,0.337233185768,0.186850830913,0.141332536936,0.36944565177,0.084445334971,0.0380254201591,0.747406482697,0.219486176968,0.605650484562,0.00743669690564,0.00938644912094,0.0218785908073,0.026281548664,0.0409411787987,0.0532031394541,0.0598474144936,0.173298195004,0.0401588268578,0.452891737223,0.344162732363,0.0252183228731,0.360425263643,0.194587409496,0.520121157169,0.0221891719848,0.0324625819921,0.179649755359,0.174962460995,0.182797834277]
sunset=[0.693147182465,0.510829865932,0.483767986298,0.162737771869,0.408735126257,1.25933110714,0.18024687469,0.214405044913,0.33292940259,0.54938942194,0.483035951853,0.274677276611,0.208255767822,0.751738011837,0.170967176557,0.513121545315,0.276054650545,0.737114191055,0.228820800781,0.245074391365,0.386707991362,0.396967858076,0.446664363146,0.281256169081,0.438871115446,0.374343544245,0.225599095225,0.561444699764,0.573745071888,0.362749546766,0.365997225046,0.558453142643,0.214380577207,0.468057781458,0.517625629902,0.263072520494]
night=[0.693147182465,0.465298324823,0.602725446224,0.0162179861218,0.398074865341,0.187042340636,0.821806132793,0.379968255758,0.23209746182,0.457202166319,0.332713365555,0.26858189702,0.197554588318,0.176850378513,0.044730771333,0.294243723154,0.445525735617,0.171354278922,0.307970523834,0.468437761068,0.215487405658,0.209694698453,0.303337931633,0.303261518478,0.265572011471,0.295219630003,0.178007125854,0.175321578979,0.0461078770459,0.315473288298,0.285885304213,0.301457792521,0.509246826172,0.265379577875,0.191546157002,0.206326857209]
art=[0.693147182465,0.430415868759,0.596542000771,0.730266869068,1.16787660122,0.0130508774891,1.0185751915,0.297328710556,0.477628856897,0.440087080002,0.320554405451,0.408455759287,0.622430741787,0.182473674417,0.549243032932,0.757945716381,0.29925942421,0.30426838994,0.61788725853,0.292647212744,0.369144707918,0.179805919528,0.379442840815,0.393582224846,0.388354808092,0.113691538572,0.404949635267,0.410695642233,0.407686442137,0.168586120009,0.395880609751,0.355185985565,0.292507201433,0.524814367294,0.283825784922,0.554049313068]
architecture=[0.693147182465,0.510318636894,0.198264911771,1.05097424984,0.201504215598,0.220414757729,0.176796257496,0.378552436829,0.358102709055,0.477074623108,0.440527766943,0.445680707693,0.381311327219,0.0661301463842,0.171461358666,0.423575162888,0.0531093589962,0.399205684662,0.293678194284,0.467945843935,0.380613654852,0.374201148748,0.346377700567,0.317794084549,0.589221715927,0.384851902723,0.116230130196,0.463600665331,0.0817087292671,0.17211599648,0.730802774429,0.584942400455,0.487943083048,0.391166418791,0.196361422539,0.300324290991]
urban=[0.693147182465,0.371142417192,0.180876612663,0.00768296048045,0.234230220318,0.271433115005,0.254616886377,0.491357415915,0.202988862991,0.391163825989,0.273591786623,0.297145038843,0.303148955107,0.312563121319,0.195263519883,0.696104288101,0.377369076014,0.171121284366,0.353845715523,0.42645791173,0.282828420401,0.30275401473,0.198560163379,0.292137473822,0.389220327139,0.273244172335,0.0643058344722,0.184445679188,0.0498792417347,0.0519112460315,0.289867073298,0.290105134249,0.168635547161,0.40718075633,0.18230445683,0.207037374377]
abandoned=[0.693147182465,0.321416139603,0.155096039176,0.00512252701446,0.00108462315984,0.000805457297247,0.00170923082624,0.20270524919,0.17825062573,0.128001794219,0.31864336133,0.0758768767118,0.183553278446,0.193607807159,0.217968270183,0.00883827451617,0.222402468324,0.226260006428,0.158186092973,0.344318151474,0.037379834801,0.180536732078,0.17363256216,0.0531426109374,0.171459376812,0.195572495461,0.338431090117,0.0244287345558,0.0183471422642,0.0189232919365,0.0183958467096,0.0182696841657,0.344754129648,0.335176318884,0.032638695091,0.199554443359]
beautiful=[0.693147182465,0.366077452898,0.0554362051189,0.193012133241,1.04103600979,0.0022980524227,0.0056247706525,0.0231768805534,0.284377396107,0.198516532779,0.256838649511,0.215996384621,0.0662069991231,0.169624224305,0.020239321515,0.173309758306,0.0208802595735,0.481485933065,0.292766660452,0.067547775805,0.207608625293,0.364929050207,0.368901640177,0.205506563187,0.402264922857,0.283455848694,0.277005583048,0.296606183052,0.402173191309,0.505388736725,0.170394420624,0.443965643644,0.325976461172,0.300923317671,0.381634622812,0.28744956851]
cute=[0.693147182465,0.324176639318,0.0539748929441,0.208465173841,0.26263064146,0.00189643760677,0.293287396431,0.0177858155221,0.178763255477,0.169707104564,0.21732096374,0.288327485323,0.424704700708,0.183055579662,0.197664141655,0.0129456566647,0.226996898651,0.358038693666,0.028004154563,0.0337175838649,0.40328514576,0.173958674073,0.305142790079,0.32367169857,0.149748519063,0.180832788348,0.16855019331,0.0369094796479,0.333044320345,0.637628734112,0.032766520977,0.190134629607,0.265316992998,0.209746405482,0.334445238113,0.180041894317]
love=[0.693147182465,0.402231603861,0.439368218184,0.00704778591171,0.260022252798,0.249410971999,0.50503629446,0.0142547041178,0.172270298004,0.396370798349,0.35529640317,0.20338396728,0.327846258879,0.0182962175459,0.0117972129956,0.399158835411,0.0105270100757,0.0131416767836,0.0286839008331,0.182646393776,0.154503643513,0.185951471329,0.074151173234,0.152294933796,0.05215196684,0.304939806461,0.165598139167,0.178182244301,0.462302058935,0.162731558084,0.0303480029106,0.348129361868,0.461744815111,0.181666016579,0.285606950521,0.161297902465]
beauty=[0.693147182465,0.407848149538,0.0490576066077,0.24610888958,0.819747447968,0.914399325848,0.498032778502,0.0108810635284,0.210059866309,0.268172442913,0.136840283871,0.193590804935,0.0433516539633,0.159635812044,0.0101213594899,0.0113098351285,0.00863725040108,0.188869833946,0.0243287179619,0.332654744387,0.175031661987,0.277027636766,0.280757576227,0.283144086599,0.186710849404,0.0402195379138,0.182688876987,0.0280366688967,0.0211451221257,0.0221198052168,0.0218649264425,0.0223001092672,0.0319450944662,0.189807489514,0.418874502182,0.17810831964]
summer=[0.693147182465,0.366006612778,0.284092992544,0.205897271633,0.492696523666,0.235363468528,0.209786951542,0.190357968211,0.105669535697,0.250230461359,0.288050144911,0.12904278934,0.0679689571261,0.0313018187881,0.198299229145,0.180909991264,0.196200832725,0.0279825199395,0.193664550781,0.171279445291,0.213306114078,0.217076942325,0.286625385284,0.37578240037,0.39868465066,0.288396030664,0.383733361959,0.289886921644,0.163475096226,0.291553765535,0.286217808723,0.194404050708,0.0768514275551,0.0852932929993,0.366349190474,0.285085469484]
autumn=[0.693147182465,0.452144950628,0.395201086998,1.13517582417,0.682360470295,0.680286109447,0.37176990509,0.695666015148,0.383726030588,0.287368476391,0.315383434296,0.377843141556,0.492053419352,0.541817188263,0.709630787373,0.182461187243,0.303830504417,0.313027888536,0.466226428747,0.467556864023,0.227999210358,0.246813878417,0.236659094691,0.301520437002,0.222519874573,0.277523189783,0.483306080103,0.28977394104,0.426655679941,0.170928537846,0.289774060249,0.41100153327,0.197120890021,0.189057186246,0.290854334831,0.377084642649]
winter=[0.693147182465,0.446552842855,0.0667640864849,0.380614846945,0.00333655322902,0.234139025211,0.414756059647,0.0298732426018,0.314042359591,0.393679618835,0.328026145697,0.457915067673,0.0775240883231,0.332432836294,0.655090808868,0.645440340042,0.178447708488,0.169194594026,0.509109675884,0.0632458627224,0.194532155991,0.293228060007,0.212079584599,0.397580385208,0.186810329556,0.290475815535,0.167157396674,0.437456995249,0.322904199362,0.288777321577,0.175734817982,0.301056534052,0.184264779091,0.404755264521,0.184704720974,0.398034662008]
spring=[0.693147182465,0.366364002228,0.0609065294266,0.00870137941092,0.00237968075089,0.00188468152191,0.00379390851595,0.0153476819396,0.199221804738,0.25217372179,0.157444059849,0.19006717205,0.177599981427,0.0220739934593,0.0150224491954,0.0177033673972,0.198822006583,0.0194982290268,0.295307040215,0.188356772065,0.201058909297,0.378382831812,0.111662738025,0.192622542381,0.383633822203,0.186174347997,0.172993198037,0.304061204195,0.0442420057952,0.0439233295619,0.0423626564443,0.155411198735,0.0527935773134,0.1882006675,0.193679347634,0.41507729888]
landscape=[0.875541666667,0.800125,0.630833333333,0.513083333333,0.593541666667,0.68175,0.756125]
wildlife=[0.90225,0.7775,0.762791666667,0.796958333333,0.801875,0.7845,0.78425]
travel=[0.920708333333,0.675625,0.579583333333,0.5415,0.45825,0.514791666667,0.473291666667]
vacation=[0.957166666667,0.736916666667,0.806,0.761875,0.711541666667,0.688958333333,0.674375]
sunrise=[0.962625,0.753666666667,0.684708333333,0.674458333333,0.639833333333,0.585583333333,0.521166666667]
sunset=[0.884083333333,0.78825,0.641041666667,0.662625,0.664708333333,0.636166666667,0.654083333333]
night=[0.912375,0.730375,0.612458333333,0.634875,0.635208333333,0.676833333333,0.648375]
art=[0.901875,0.793416666667,0.706208333333,0.706416666667,0.689125,0.705166666667,0.712875]
architecture=[0.884458333333,0.804041666667,0.835416666667,0.805833333333,0.80725,0.788958333333,0.806041666667]
urban=[0.937708333333,0.815041666667,0.546583333333,0.622458333333,0.525875,0.474,0.422166666667]
abandoned=[0.969875,0.826041666667,0.803875,0.808375,0.758541666667,0.72725,0.672375]
beautiful=[0.933375,0.783416666667,0.699333333333,0.699791666667,0.747625,0.751125,0.716625]
cute=[0.951708333333,0.703125,0.490083333333,0.613541666667,0.581916666667,0.585541666667,0.562916666667]
love=[0.960666666667,0.827833333333,0.74225,0.714666666667,0.691375,0.698666666667,0.671416666667]
beauty=[0.967458333333,0.717833333333,0.556791666667,0.673625,0.661125,0.615708333333,0.539166666667]
summer=[0.937125,0.62425,0.50525,0.4415,0.493458333333,0.486416666667,0.474]
autumn=[0.916666666667,0.751916666667,0.741666666667,0.701333333333,0.612458333333,0.689875,0.658]
winter=[0.937541666667,0.726875,0.712125,0.627916666667,0.650125,0.609875,0.577708333333]
spring=[0.963,0.800583333333,0.657166666667,0.787,0.766083333333,0.738708333333,0.670583333333]
landscape=[0.0,0.0969030969031,0.299732977303,0.462820940313,0.346604215457,0.248170326015,0.185876082612]
wildlife=[0.0,0.131399317406,0.180882983283,0.123667377399,0.125,0.102422439439,0.132220795892]
travel=[0.0,0.314507772021,0.431259801359,0.466978679147,0.579770594369,0.477510460251,0.528066528067]
vacation=[0.0,0.225744476465,0.183317167798,0.189189189189,0.325266214908,0.220077220077,0.312741312741]
sunrise=[0.0,0.176801801802,0.356502242152,0.283295711061,0.362416107383,0.396184062851,0.434343434343]
sunset=[0.0,0.12167982771,0.308908045977,0.286585365854,0.257183908046,0.306034482759,0.348745519713]
night=[0.0,0.199045346062,0.361296472831,0.299238820171,0.336676217765,0.268443598287,0.32635585157]
art=[0.0,0.15656996587,0.25159642401,0.247667514843,0.227777777778,0.251908396947,0.215694682676]
architecture=[0.0,0.0867052023121,0.0687792581923,0.117052023121,0.106834532374,0.130874909617,0.101407434139]
urban=[0.0,0.102341137124,0.486886348352,0.407185628743,0.431848852901,0.560959360426,0.604263824117]
abandoned=[0.0,0.185385656292,0.136612021858,0.127049180328,0.201623815968,0.333333333333,0.260162601626]
beautiful=[0.0,0.181481481481,0.24984423676,0.271597265382,0.216014897579,0.206211180124,0.283125]
cute=[0.0,0.283347863993,0.553846153846,0.361329833771,0.347043701799,0.33479020979,0.462596732588]
love=[0.0,0.234408602151,0.254002134472,0.216417910448,0.236813778256,0.311040339703,0.261853448276]
beauty=[0.0,0.252538071066,0.634860050891,0.334183673469,0.31974522293,0.42297979798,0.439432989691]
summer=[0.0,0.301132578281,0.42402123424,0.600267379679,0.46056991385,0.530313124584,0.512991339107]
autumn=[0.0,0.178,0.243027888446,0.221110555278,0.356390977444,0.229312063809,0.288]
winter=[0.0,0.21581769437,0.324216144096,0.36198791135,0.340172071476,0.356515867657,0.427145708583]
spring=[0.0,0.232711306257,0.376827896513,0.257458563536,0.219132369299,0.287150837989,0.245011086475]
landscape=[nan,0.122474747475,0.117232375979,0.121085230742,0.117221090745,0.121815806662,0.140660448702]
wildlife=[nan,0.0852713178295,0.100380589914,0.0933075933076,0.0972360972361,0.0730081793396,0.0893321769297]
travel=[nan,0.0858678738152,0.0839523761066,0.082559529282,0.0835587616471,0.0789860714595,0.0796925249039]
vacation=[nan,0.0409193801149,0.0472145890582,0.0386511536186,0.0512039012496,0.0331154684096,0.0436246128989]
sunrise=[nan,0.0294117647059,0.0434961017645,0.0337865123166,0.038580614432,0.0361643274255,0.034021978022]
sunset=[nan,0.113987895091,0.113892199709,0.115679745186,0.106945481703,0.111343439624,0.130463931349]
night=[nan,0.0800383877159,0.0869365752953,0.0794292208612,0.0873497707843,0.0831490490933,0.0889868984304]
art=[nan,0.109617682198,0.100441876275,0.0997267759563,0.0861483756263,0.100575685743,0.0903863432165]
architecture=[nan,0.0993788819876,0.122829581994,0.127559055118,0.121721311475,0.119748594112,0.114881439084]
urban=[nan,0.0470769230769,0.0667711887854,0.0696879981781,0.0572604455578,0.0657452955415,0.0639588181369]
abandoned=[nan,0.0369272237197,0.0239520958084,0.0229459659511,0.0278296600672,0.0383883248731,0.0255693168198]
beautiful=[nan,0.0705712914066,0.0625292374864,0.067542503864,0.0676779463244,0.0660433658245,0.0741771737351]
cute=[nan,0.0490343995172,0.0524102232287,0.0461040410806,0.0418518135786,0.0400250809907,0.0517158511968]
love=[nan,0.0599230346344,0.0415720524017,0.0321405953135,0.0318010985834,0.0426119837115,0.0326437399248]
beauty=[nan,0.031181447822,0.0459950225827,0.0345965931599,0.031974522293,0.0368091418525,0.0310961152654]
summer=[nan,0.0536753354708,0.0548733361958,0.0655283129013,0.057733842831,0.064105661593,0.0608070757324]
autumn=[nan,0.076296613802,0.094427244582,0.0730216421609,0.0814619615032,0.0723611766557,0.0782608695652]
winter=[nan,0.0564219379709,0.0761516765904,0.063270336894,0.0649481930756,0.0590736182591,0.0647438483259]
spring=[nan,0.0493137939056,0.0418279435635,0.0498609030601,0.0385594049716,0.0436332767402,0.0296803652968]
